Date,haC,YASIN,YASIN1,Buy,Sell,Close
2015-10-05,383.5749969482422,383.5749969482422,384.25,0,0,384.8500061035156
2015-10-12,377.6968650817871,382.42264749161245,382.5183106094828,0,0,371.3999938964844
2015-10-19,376.90780544281006,381.25529251556327,381.2677179610737,0,0,375.45001220703125
2015-10-26,373.36016035079956,379.5377907506698,379.442594127739,0,1,374.5
2015-11-02,367.2363259792328,376.835594534897,375.61364410319743,0,0,353.1000061035156
2015-11-09,354.36503303050995,371.95084155668525,370.506653176065,0,0,354.04998779296875
2015-11-16,347.3965820670128,366.3139881432187,364.42943573364306,0,0,344.3500061035156
2015-11-23,353.06859704852104,362.51001135262635,361.15578425810986,0,0,359.3500061035156
2015-11-30,344.84836445748806,357.61123217620343,354.94787103728277,0,0,325.6000061035156
2015-12-07,331.22024212777615,350.7016262657041,347.70977192373294,0,0,328.0
2015-12-14,332.6370955966413,344.9891518531415,342.20903583794114,0,0,330.5
2015-12-21,330.40447862260044,339.6343892855279,337.0154661831267,0,0,328.6499938964844
2015-12-28,331.33817986305803,335.2313587719176,333.0681162025775,0,0,333.79998779296875
2016-01-04,330.02377476124093,331.2390269329179,328.86770983655447,0,0,322.6000061035156
2016-01-11,306.70719988062046,323.30579571033695,319.4556352336106,0,0,286.20001220703125
2016-01-18,288.4634502620902,312.9136370957808,309.43718314836207,0,0,299.25
2016-01-25,299.98226852942025,306.2178774507677,303.2456481400101,0,0,301.6499938964844
2016-02-01,288.19269714617985,298.23130083568475,294.5090572526651,0,0,276.20001220703125
2016-02-08,271.4958225276496,288.1655274225193,283.8255677269241,0,0,263.0
2016-02-15,267.27708377903764,278.73978902733097,274.72172460593913,0,0,267.75
2016-02-22,268.43072433504494,270.9570322318881,267.32590665542176,0,0,267.20001220703125
2016-02-29,277.84973201768116,266.26292262285443,264.05165085923227,0,0,288.8999938964844
2016-03-07,292.10911235825733,265.2503108167837,264.2233016497089,0,0,298.0
2016-03-14,306.8069645405226,267.56639990666355,268.562658165103,1,0,329.29998779296875
2016-03-21,331.5725895405226,274.7762959291115,277.49628455871823,0,0,337.25
2016-03-28,330.33689442874027,281.1732486999299,284.1349608760657,0,0,336.1000061035156
2016-04-04,332.96219606996095,287.5803421782646,290.6301797290225,0,0,337.6499938964844
2016-04-11,340.7028195440821,294.9700042597158,298.3385355719491,0,0,345.3500061035156
2016-04-18,353.376483370365,304.1614918647781,307.4631502049048,0,0,347.25
2016-04-25,355.1132428295917,312.7608258172341,315.86898097701487,0,0,349.8999938964844
2016-05-02,344.2784966055307,318.33833586075883,320.2707116204934,0,0,330.70001220703125
2016-05-09,341.5079988749699,322.80697003581156,324.67515446304134,0,0,342.1499938964844
2016-05-16,350.691496576462,328.6210695195129,330.5786071381273,0,0,349.8999938964844
2016-05-23,347.6613744326402,333.20381296887524,334.79399369315655,0,0,345.75
2016-05-30,343.7666231904412,336.5115118782437,337.5643950641914,0,0,339.25
2016-06-06,346.86143144537925,340.0501067348917,341.56658947923785,0,0,355.54998779296875
2016-06-13,365.42603222812176,346.81012417441184,349.47176295734664,0,0,378.54998779296875
2016-06-20,374.53489454728845,354.5327602767078,357.7390456105879,0,0,385.54998779296875
2016-06-27,387.2268245624626,363.778779679691,367.8380536677184,0,0,400.25
2016-07-04,397.008066933068,373.7653174399919,377.8544647092495,0,0,396.29998779296875
2016-07-11,400.9442054730436,383.2247259165344,386.80961927509657,0,0,395.3500061035156
