Date,haC,YASIN,YASIN1,Buy,Sell,Close
2024-08-19,223.98749923706055,223.98749923706055,224.5066680908203,0,0,225.9499969482422
2024-08-20,223.74406480789185,223.93977633145852,224.33546007109243,0,0,223.49000549316406
2024-08-21,229.52609372138977,225.0313475736314,225.378888380631,0,0,227.5
2024-08-22,224.82929289340973,225.0700017594862,225.13715653675146,0,0,221.91000366210938
2024-08-23,226.82714921236038,225.49215483533177,225.63605278075656,0,0,228.38999938964844
2024-08-26,226.1648224890232,225.72976268639286,225.76072287659647,0,0,225.61000061035156
2024-08-27,228.10616298019886,226.3142900574755,226.57955024878854,0,0,231.83999633789062
2024-08-28,228.95276830345392,226.98838924976897,227.103005672285,0,0,227.1699981689453
2024-08-29,231.39607094600797,228.0523991211964,228.20461656118925,0,0,230.88999938964844
2024-08-30,233.6221005860716,229.41438594029967,229.6428068900259,0,0,234.83999633789062
2024-09-03,224.84198701102287,228.8772600044223,228.51503385928075,0,1,218.7100067138672
2024-09-04,222.00135934073478,227.8313585084404,227.34567518497002,0,0,221.8000030517578
2024-09-05,220.2784921512939,226.55965205849049,225.94654214113325,0,0,219.05999755859375
2024-09-06,216.80274896288756,224.74970907001787,223.88243774462757,0,0,213.63999938964844
2024-09-09,217.86731114221038,223.36136523772007,222.5993477693768,0,0,218.55999755859375
2024-09-10,217.0880287400505,221.98826307740893,221.341736810284,0,0,218.72000122070312
2024-09-11,220.3452686424862,221.42455998752374,221.13538952189236,0,0,225.07000732421875
2024-09-12,221.2345044193571,221.112456026105,220.8623557548338,0,0,221.52999877929688
2024-09-13,224.170132356674,221.42437191891844,221.35848022239364,0,0,225.4199981689453
2024-09-16,222.64097349787517,221.4102528009037,221.3797939687494,0,0,223.27999877929688
2024-09-17,225.55610677075765,221.97963901329823,221.97259616786425,0,0,225.35000610351562
2024-09-18,225.353680235507,222.45049685501505,222.2713935193668,0,0,222.63999938964844
2024-09-19,230.94621115046834,223.968730024233,224.08574344157284,1,0,233.4499969482422
2024-09-20,228.591232921273,224.84763136558973,224.80769938822428,0,1,226.77999877929688
2024-09-23,225.93872990766215,225.10119726058397,225.015011391592,0,0,226.00999450683594
2024-09-24,228.4351553086416,225.81168105025063,225.71252798297974,0,0,227.3300018310547
2024-09-25,225.98726673742016,225.95361160786308,225.89065255780696,0,0,226.63999938964844
2024-09-26,229.64331732104162,226.79021842673131,226.88822174374175,1,0,232.4600067138672
2024-09-27,232.65769300768716,228.11113917526325,228.2276776158347,0,0,232.0500030517578
2024-09-30,229.08801701145853,228.56426640863384,228.67764600358007,0,0,230.1699981689453
2024-10-01,226.50869394579274,228.4447230303196,228.28479013893588,0,1,223.6699981689453
2024-10-02,226.84622014184168,228.39250910420344,228.30077885485315,0,0,227.72999572753906
2024-10-03,226.53592497418012,228.27316747296354,228.21302872315198,0,0,226.55999755859375
2024-10-04,229.07639888082787,228.65417290572694,228.57146754799228,0,0,228.22999572753906
2024-10-07,226.08194638865612,228.39050261763288,228.30119409456285,0,0,226.50999450683594
2024-10-08,227.4872217256696,228.42184642388452,228.46421723687547,1,0,229.39999389648438
2024-10-09,231.00142288599764,229.12707248180976,229.37383261167707,0,0,233.24000549316406
2024-10-10,230.14789915280716,229.5684423080214,229.8414397051621,0,0,230.6999969482422
2024-10-11,231.3289530287046,230.1747537405129,230.56414810348195,0,0,232.86000061035156
2024-10-14,234.38134825278615,231.29175369807592,231.83655341151717,0,0,236.42999267578125
2024-10-15,230.8156726958816,231.55849648270024,231.66684371801279,0,0,225.8699951171875
