Date,haC,YASIN,YASIN1,Buy,Sell,Close
2024-08-19,15.545000076293945,15.545000076293945,15.563333511352539,0,0,15.600000381469727
2024-08-20,15.426249772310257,15.521720256892284,15.526739272860627,0,0,15.319999694824219
2024-08-21,15.45718739926815,15.50732731085467,15.512224434649681,0,0,15.489999771118164
2024-08-22,15.502656124532223,15.503670133083494,15.502204601362994,0,1,15.449999809265137
2024-08-23,16.02476580068469,15.602934375257028,15.649745462343988,1,0,16.610000610351562
2024-08-26,16.415390383452177,15.766877611657044,15.837757841627905,0,0,16.600000381469727
2024-08-27,16.8185355393216,15.989781207806319,16.081098640029232,0,0,17.040000915527344
2024-08-28,16.731142626609653,16.16779179792151,16.24305494968594,0,0,16.6299991607666
2024-08-29,16.67994683305733,16.31272114684307,16.36929591868732,0,0,16.540000915527344
2024-08-30,16.545286085805856,16.41165574378626,16.453192621305,0,0,16.5
2024-09-03,16.47545589337824,16.482442034464185,16.51061491591765,0,0,16.34000015258789
2024-09-04,16.27397770350217,16.50240907062009,16.514490382685274,0,0,16.149999618530273
2024-09-05,16.314488682473893,16.524982832942698,16.524766653423008,0,1,16.149999618530273
2024-09-06,16.015056507450936,16.48320568880043,16.45381193389292,0,0,15.670000076293945
2024-09-09,16.026278891495167,16.445772670643784,16.418022527170635,0,0,16.030000686645508
2024-09-10,15.916576553549021,16.38866113298582,16.365738324557164,0,0,16.139999389648438
2024-09-11,16.211725766045674,16.39381650497838,16.393895918341933,1,0,16.540000915527344
2024-09-12,16.746725911481008,16.50096752149936,16.529575427631517,0,0,16.920000076293945
2024-09-13,17.09023791282516,16.660256430697306,16.715273313311286,0,0,17.260000228881836
2024-09-16,17.49636933072975,16.877345280508443,16.960219681043743,0,0,17.829999923706055
2024-09-17,17.8653724633881,17.13748917336386,17.240348767705676,0,0,18.030000686645508
2024-09-18,18.261435888371295,17.440132791148315,17.55785231174373,0,0,18.360000610351562
2024-09-19,18.655718099157724,17.779005911553575,17.90671525022141,0,0,18.760000228881836
2024-09-20,18.773616882930376,18.094642123271967,18.22534835909656,0,0,19.0
2024-09-23,18.856808291261483,18.382062144050437,18.502675014983843,0,0,18.969999313354492
2024-09-24,18.733092062863257,18.603233272389883,18.70033397725034,0,0,18.729999542236328
2024-09-25,18.393733498053027,18.72313680949505,18.774318281999953,0,0,18.040000915527344
2024-09-26,18.614053843714927,18.863233718861085,18.91233958092902,0,0,18.68000030517578
2024-09-27,18.662027238954174,18.987108408200307,19.02035578616662,0,0,18.540000915527344
2024-09-30,18.203200757080847,18.997134787997442,19.017476459466664,0,0,18.479999542236328
2024-10-01,18.276600807693868,19.011275271671252,19.00132098455814,0,1,18.020000457763672
2024-10-02,17.80910024025765,18.923204966338766,18.88618990471344,0,0,17.709999084472656
2024-10-03,17.483300611271098,18.773291323616434,18.717707531429575,0,0,17.34000015258789
2024-10-04,17.83301226419549,18.70199751899065,18.66437448902899,0,0,18.020000457763672
2024-10-07,18.05869378706982,18.676217331145992,18.645722461440926,0,0,18.010000228881836
2024-10-08,18.443721781478178,18.722137788556847,18.731789885165423,1,0,18.8700008392334
2024-10-09,19.526847253546965,18.96823081852756,19.050005337369658,0,0,20.200000762939453
2024-10-10,19.925610905044202,19.256136375522754,19.380038326200143,0,0,20.389999389648438
2024-10-11,20.345617773708167,19.584352459920275,19.727459102961475,0,0,20.43000030517578
2024-10-14,20.19171676103683,19.83476183501648,19.959915074745346,0,0,20.209999084472656
2024-10-15,21.09421667520614,20.223054793353484,20.383853490956298,0,0,21.549999237060547
