Date,haC,YASIN,YASIN1,Buy,Sell,Close
2024-08-19,76.50500106811523,76.50500106811523,76.62333424886067,0,0,76.5999984741211
2024-08-20,76.2881269454956,76.46248504720322,76.54165088111097,0,0,76.0199966430664
2024-08-21,77.00343680381775,76.5653520005469,76.6665619362101,0,0,77.36000061035156
2024-08-22,77.14203155040741,76.68306150803448,76.76745513715187,0,0,77.08999633789062
2024-08-23,76.82882922887802,76.72489895994555,76.81414775977967,0,0,77.37000274658203
2024-08-26,77.31535312533379,76.85645218959012,76.92592605600025,0,0,77.23999786376953
2024-08-27,76.96361289918423,76.90238620984367,76.95229956967943,0,0,77.04000091552734
2024-08-28,75.6886827275157,76.69167498921607,76.66148012993656,0,1,75.30000305175781
2024-08-29,75.78090223297477,76.52331587571273,76.47216655486011,0,0,75.54000091552734
2024-08-30,76.16670314781368,76.45045804607193,76.44035359857429,0,0,76.87999725341797
2024-09-03,76.39678665157408,76.43157230943942,76.38486877210285,0,0,75.80999755859375
2024-09-04,76.75558350561187,76.48559388106196,76.47858013289417,0,0,77.04000091552734
2024-09-05,77.01060472964309,76.58340085868757,76.5872570453886,1,0,77.12000274658203
2024-09-06,77.29780214547645,76.72580933984935,76.70745005592737,0,1,76.72000122070312
2024-09-09,76.97233733296162,76.78698025586004,76.76616389214962,0,0,76.91000366210938
2024-09-10,76.12147931635263,76.67329464663725,76.57702151241227,0,0,75.3499984741211
2024-09-11,75.43148021280649,76.43729458381968,76.3384721090137,0,0,75.7699966430664
2024-09-12,75.83786971464724,76.3091405497772,76.22900554882442,0,0,76.26000213623047
2024-09-13,77.63674739547059,76.54954059501664,76.56964669587259,1,0,78.45999908447266
2024-09-16,78.54049686141298,76.93876138610489,77.0310703885654,0,0,78.94999694824219
2024-09-17,79.75712277267121,77.51928674469173,77.68438617670614,0,0,80.0
2024-09-18,79.20240539752876,77.91938161975014,78.0329913044135,0,0,78.77999877929688
2024-09-19,80.2299050732795,78.46919366786402,78.59066706794046,0,0,80.18000030517578
2024-09-20,79.41091238072374,78.7873281440742,78.88793397243515,0,0,79.70999908447266
2024-09-23,80.07014339472283,79.18992910974782,79.29505780828926,0,0,80.20999908447266
2024-09-24,83.63076799417962,80.23462745973998,80.48401236348977,0,0,84.16000366210938
2024-09-25,83.65972344404814,81.15006519513388,81.42437667087341,0,0,84.12999725341797
2024-09-26,88.79222313887237,82.94912568131605,83.50891863694727,0,0,91.02999877929688
2024-09-27,93.70923789504349,85.47967701980878,86.42227177014885,0,0,97.62000274658203
2024-09-30,95.65711681129127,88.0653284304467,89.06149535122417,0,0,95.87999725341797
2024-10-01,97.31324454189138,90.63424684134513,91.71657924420742,0,0,99.44999694824219
2024-10-02,99.91537342489161,93.36595182594667,94.55722276538914,0,0,102.04000091552734
2024-10-03,100.78259530171852,95.89287761070479,97.10666978617719,0,0,103.08000183105469
2024-10-04,104.06321635350685,98.70489053996313,99.96820278657636,0,0,105.44999694824219
2024-10-07,105.91973359637012,101.48105188570095,102.6831525302924,0,0,106.41000366210938
2024-10-08,102.75852491272626,103.23406691781871,104.23202589342728,0,0,102.87999725341797
2024-10-09,103.55863882011741,104.85689235031809,105.74535354371046,0,0,104.1500015258789
2024-10-10,103.79494321796581,106.25074342894565,107.00590832332949,0,0,103.69999694824219
2024-10-11,104.77715939508519,107.58613134431118,108.25039881749005,0,0,104.75
2024-10-14,103.76420340054553,108.4764190158147,109.02909884622322,0,0,103.94999694824219
2024-10-15,101.23991386648675,108.67698553538804,108.94302437918012,0,0,99.22000122070312
