Date,haC,YASIN,YASIN1,Buy,Sell,Close
2015-10-05,2484.1124877929688,2484.1124877929688,2469.816650390625,0,0,2449.449951171875
2015-10-12,2451.185935974121,2477.657563854685,2464.5268386859066,0,0,2441.0
2015-10-19,2495.307025909424,2480.6345742812837,2472.421525156963,0,0,2515.449951171875
2015-10-26,2529.2144947052,2489.9194215699963,2485.568470053225,0,0,2547.10009765625
2015-11-02,2525.7697381973267,2497.4146167519257,2491.911174091226,0,0,2469.60009765625
2015-11-09,2492.477062702179,2497.454571080214,2491.2408613154826,0,0,2437.85009765625
2015-11-16,2431.068228006363,2485.4065412878867,2477.519666963266,0,0,2401.699951171875
2015-11-23,2499.870028614998,2488.2630660171358,2483.9284583128137,0,0,2479.699951171875
2015-11-30,2489.7459884285927,2488.785880135497,2487.4574799956627,0,0,2518.699951171875
2015-12-07,2459.8276298344135,2483.367991524282,2478.495808062779,0,0,2405.199951171875
2015-12-14,2401.943276196718,2467.2456132095563,2460.984236215488,0,0,2377.25
2015-12-21,2398.2381612733006,2452.3559564221778,2445.0832105723835,0,0,2363.699951171875
2015-12-28,2374.697198007256,2434.714572668632,2428.905122295055,0,0,2383.64990234375
2016-01-04,2355.1954007614404,2415.4952194198117,2410.2879472524774,0,0,2364.39990234375
2016-01-11,2313.699301027693,2390.633873084224,2382.0678953497195,0,0,2263.050048828125
2016-01-18,2238.3714782116003,2354.2425137163405,2345.2327719647683,0,0,2248.949951171875
2016-01-25,2231.318377625663,2321.1811830038737,2312.558077933612,0,0,2236.25
2016-02-01,2272.901535782148,2300.695312739851,2293.395764441726,0,0,2236.449951171875
2016-02-08,2123.778892891074,2253.975340762985,2237.2271543543256,0,0,1995.199951171875
2016-02-15,2025.2507556840428,2194.1763146278945,2171.7853185911995,0,0,1975.8499755859375
2016-02-22,1913.375358768535,2120.409289795396,2090.722955012202,0,0,1800.75
2016-02-29,1872.5868092050732,2048.4857002744106,2024.5440200873181,0,0,1933.8499755859375
2016-03-07,1918.1543550725073,1995.3359669797737,1975.1691861569834,0,0,1928.0999755859375
2016-03-14,1775.6584191439197,1922.0296446750394,1892.4731381612273,0,0,1625.0999755859375
2016-03-21,1698.8459115145251,1844.0321669958466,1816.002640425279,0,0,1714.300048828125
2016-03-28,1753.0661779671323,1787.8085705429467,1765.6209203946864,0,0,1775.1500244140625
2016-04-04,1737.5471423282927,1737.2668649575107,1716.0952163386205,0,0,1703.449951171875
2016-04-11,1729.11575332357,1693.2487369547403,1676.0092040319728,0,0,1737.449951171875
2016-04-18,1745.2922554764823,1659.90548219528,1646.9006706726414,0,0,1760.3499755859375
2016-04-25,1744.8742771523036,1632.7824551704252,1621.7869075031836,0,0,1738.550048828125
2016-05-02,1766.241841334941,1615.4502440378728,1608.8095680693737,0,0,1788.800048828125
2016-05-09,1781.6568474863182,1605.5856840672827,1600.9277153360918,0,0,1778.5
2016-05-16,1784.2674839543406,1599.7694159565685,1595.7867211029115,0,0,1763.5999755859375
2016-05-23,1801.5337473177465,1600.3537090393947,1601.2256270398334,1,0,1848.550048828125
2016-05-30,1859.2837625765355,1614.4548936411493,1619.6146743955342,0,0,1879.550048828125
2016-06-06,1859.9506022041924,1629.1780299325565,1634.4461052336815,0,0,1853.0999755859375
2016-06-13,1862.9956258091274,1644.8032466447653,1651.8528389853427,0,0,1881.6500244140625
2016-06-20,1857.9306437151106,1659.5197152966703,1666.2627127472697,0,0,1849.1500244140625
2016-06-27,1865.9418805428581,1675.8877470414468,1685.370575478224,0,0,1904.75
2016-07-04,1917.3325055428581,1702.1023909331661,1713.6858284401287,0,0,1926.1500244140625
2016-07-11,1923.083902676608,1727.9100565835001,1740.5389924275537,0,0,1943.449951171875
2016-07-18,1953.9747821488509,1758.1443623352561,1771.228092149398,0,0,1959.0999755859375
2016-07-25,1964.8811288673942,1788.2106175825675,1802.7544147957747,0,0,1999.0
2016-08-01,1974.2171261707576,1817.6686653840989,1829.2149297716765,0,0,1938.4000244140625
2016-08-08,1916.1444632013456,1833.2280777888232,1841.5013412478593,0,0,1900.699951171875
2016-08-15,1917.65036041537,1848.1088429198348,1855.0069939248528,0,0,1908.25
2016-08-22,1944.6751901258979,1867.300493073772,1875.0361831461837,0,0,1952.550048828125
2016-08-29,1961.33603103707,1888.15742344118,1896.3837734351318,0,0,1973.5
2016-09-05,1995.7414255527146,1913.852662706854,1923.4375610014058,0,0,2011.5999755859375
2016-09-12,2001.5004086686913,1938.0768075053911,1948.7627291832468,0,0,2027.1500244140625
2016-09-19,1999.567404041377,1959.3794183614832,1966.8448007624834,0,0,1964.3499755859375
2016-09-26,1937.2258864689306,1966.1589330166985,1969.8109396978502,0,0,1917.9000244140625
2016-10-03,1927.244631891294,1970.3396330372489,1972.6213546215831,0,0,1926.800048828125
2016-10-10,1913.3143031907189,1971.4122848799093,1971.8446299509028,0,0,1902.5999755859375
2016-10-17,1888.8243040001446,1967.6435489253126,1965.760849994524,0,1,1865.800048828125
2016-10-24,1849.9637228924062,1956.774722185251,1952.0973302275293,0,0,1825.949951171875
2016-10-31,1814.816246364416,1940.3831839256177,1932.8975272818993,0,0,1781.300048828125
2016-11-07,1780.519050763995,1919.318218092099,1911.9956040704,0,0,1805.9000244140625
2016-11-14,1792.720455252603,1903.2936429953106,1896.5172154114784,0,0,1802.949951171875
2016-11-21,1780.243021052815,1886.9075384215166,1881.7643554028346,0,0,1820.0999755859375
2016-11-28,1847.4402704446204,1885.8529400432894,1884.8635036378032,0,0,1888.300048828125
2016-12-05,1859.8826375111285,1887.5680565757384,1886.8201544060757,0,0,1858.0999755859375
2016-12-12,1859.1413157038064,1889.112129291706,1888.6765813127868,0,0,1859.5
2016-12-19,1832.542535903661,1885.407867507476,1883.8648309587043,0,0,1826.9000244140625
2016-12-26,1830.6228151930413,1881.9021460208005,1880.35678808974,0,0,1823.9000244140625
2017-01-02,1826.163004428796,1878.0639653230178,1875.1177878872104,0,0,1807.6500244140625
2017-01-09,1801.7817483252804,1870.0191698757458,1865.8398127239188,0,0,1790.800048828125
2017-01-16,1800.1751276330779,1862.73504233915,1858.0811559638773,0,0,1792.5
2017-01-23,1792.0656979718124,1854.8517469075614,1850.5224980348398,0,0,1799.25
2017-01-30,1787.5062719900566,1847.1427481087458,1842.3883245428988,0,0,1779.5
2017-02-06,1767.3672068873623,1836.539852874192,1830.0070901619488,0,0,1737.550048828125
2017-02-13,1740.602361836015,1822.1017387944803,1815.2579938205108,0,0,1736.949951171875
2017-02-20,1760.9980459997946,1813.5553060434163,1808.742914026986,0,0,1774.449951171875
2017-02-27,1754.9646449481395,1805.0346591070306,1799.662849845461,0,0,1740.199951171875
2017-03-06,1741.5088842111304,1795.0911387154515,1789.5175376014554,0,0,1732.0999755859375
2017-03-13,1759.926313290868,1790.1552135210545,1787.9294471322778,0,0,1800.0999755859375
2017-03-20,1742.894408171313,1782.684804113624,1780.1471053324335,0,0,1759.0
2017-03-27,1838.2518915856565,1795.0176882400438,1799.8002213165637,1,0,1915.25
2017-04-03,1874.3618619305234,1813.1450149686198,1816.5043650024759,0,0,1835.0999755859375
2017-04-10,1870.2637480428984,1828.4227667440082,1833.418658189898,0,0,1889.5
2017-04-17,1856.4256209696914,1839.2099012406447,1841.6732310256439,0,0,1824.449951171875
2017-04-24,1787.380035368879,1835.1622437355213,1832.5139008355382,0,1,1737.5999755859375
2017-05-01,1742.8300094289375,1822.8311307615213,1817.0392616061354,0,0,1728.3499755859375
2017-05-08,1727.12782096075,1808.8777571015175,1803.24512593795,0,0,1732.199951171875
2017-05-15,1748.648268695707,1800.8256053949294,1795.2058254764834,0,0,1728.3499755859375
2017-05-22,1714.302268503127,1787.0421845478509,1778.5711834703452,0,0,1666.449951171875
2017-05-29,1712.1823842515635,1774.5547201207414,1765.924990614914,0,0,1688.1500244140625
2017-06-05,1703.5646265740238,1761.966275137479,1752.0993041477213,0,0,1677.5999755859375
