Date,haC,YASIN,YASIN1,Buy,Sell,Close
2015-10-05,639.947509765625,639.947509765625,640.1966756184896,0,0,641.655029296875
2015-10-12,640.7500057220459,640.1048311392074,641.0082804436856,0,0,655.5
2015-10-19,646.903582572937,641.44943054966,641.4486811213993,0,1,632.864990234375
2015-10-26,630.1410155296326,639.3443862855003,638.2752017561847,0,0,617.3900146484375
2015-11-02,629.035986661911,637.2728895634328,635.8028143796278,0,0,616.89501953125
2015-11-09,612.587056517601,632.2299612339762,630.0765623325691,0,0,603.4199829101562
2015-11-16,614.1803881525993,628.1196391309178,626.5103920622208,0,0,619.625
2015-11-23,607.9489434659481,623.3114967891031,620.8633047691859,0,0,594.9000244140625
2015-11-30,592.1211427152157,616.0219830115333,612.9772048874497,0,0,585.7050170898438
2015-12-07,587.3044754713774,608.7256620994415,605.8603880747363,0,0,590.8250122070312
2015-12-14,579.810568254441,600.9215851095455,597.3063239693689,0,0,567.2999877929688
2015-12-21,575.0377678088844,593.2273213578713,590.0036260329513,0,0,577.5900268554688
2015-12-28,580.3111597103998,587.6227572188627,584.8064903622607,0,0,578.5150146484375
2016-01-04,573.0938675901853,581.4287285632538,578.234827637816,0,0,563.2550048828125
2016-01-11,557.1666710874997,573.0245006841802,569.7135392035785,0,0,559.77001953125
2016-01-18,551.5837028747192,564.7227156293187,561.0687437109251,0,0,544.760009765625
2016-01-25,549.6318214660278,557.246540385558,553.8494570028581,0,0,548.7999877929688
2016-02-01,548.9688961089996,550.7713813565686,547.3060305056483,0,0,542.1500244140625
2016-02-08,528.1814828903152,541.2501396265656,536.3568716241098,0,0,505.6050109863281
2016-02-15,516.643034556575,530.8807821227132,526.497964606034,0,0,520.969970703125
2016-02-22,519.9850536830891,522.7085063081589,518.4103716800627,0,0,511.1199951171875
2016-02-29,517.284095597648,515.3096880148821,512.1448269558869,0,0,528.5250244140625
2016-03-07,524.9039315344808,510.63316931592135,507.6406352362394,0,0,516.3150024414062
2016-03-14,515.2624287189005,504.9811961072563,502.4631162892125,0,0,518.625
2016-03-21,523.9412233621358,502.07007383340886,500.27278105250025,0,0,525.3150024414062
2016-03-28,550.3628083363413,505.05532638216175,505.33323492153534,1,0,563.8200073242188
2016-04-04,574.5274773732066,512.7797185135698,515.4971497835584,0,0,597.5650024414062
2016-04-11,595.9685879297674,524.1149901231358,528.4814004524709,0,0,611.6500244140625
2016-04-18,604.9556932721347,536.1465359698445,540.2297278105938,0,0,596.9749755859375
2016-04-25,587.0554878779702,543.4720848195464,546.1583233152443,0,0,572.5449829101562
2016-05-02,568.5814987455037,546.5012168380714,548.0180964559343,0,0,561.0900268554688
2016-05-09,582.4434097426249,552.0620289812389,555.3935070179756,0,0,612.1649780273438
2016-05-16,606.6834072181142,561.8652137490595,565.1411817754567,0,0,600.5700073242188
2016-05-23,602.3898355518061,569.7777310676271,573.6644664295161,0,0,617.39501953125
2016-05-30,620.0688382165769,580.2975505378057,584.7848676415091,0,0,630.52001953125
2016-06-06,638.7556601056028,593.2745600468044,598.8523821693077,0,0,654.4149780273438
2016-06-13,646.4012938031126,606.2067433300024,611.8537859185559,0,0,646.4199829101562
2016-06-20,641.0669696452362,616.5079667562717,621.8994872489254,0,0,649.6500244140625
2016-06-27,646.115823155748,626.4868664877583,631.6811096796959,0,0,650.969970703125
2016-07-04,646.6477610499198,635.2610128904566,639.5537978531246,0,0,641.2150268554688
2016-07-11,653.0226167157558,644.0878187842627,648.6353161323938,0,0,663.2949829101562
2016-07-18,680.4756981589032,657.0638651194608,663.3393838911767,0,0,707.8350219726562
2016-07-25,708.7966362692548,673.8277152739066,681.12563984151,0,0,718.8350219726562
2016-08-01,697.5479950124432,686.1213551858689,691.5809671497822,0,0,683.8049926757812
2016-08-08,688.9821140375936,694.9593778161999,699.5093343813398,0,0,689.47998046875
2016-08-15,680.142454723875,700.6699901581354,703.7344136009447,0,0,672.7349853515625
2016-08-22,679.4181073210439,705.1987297293301,707.8936015386666,0,0,683.125
2016-08-29,666.1206289779047,706.2107251766688,706.6578958408144,0,0,643.9650268554688
2016-09-05,652.5984312545161,704.0793988743287,703.8514176563783,0,1,650.7899780273438
2016-09-12,640.2506201987912,699.4193556109709,698.4069573892881,0,0,640.7000122070312
2016-09-19,642.5011001409454,695.4129940025905,694.5389754092988,0,0,649.4600219726562
2016-09-26,640.4485080630263,691.1599283732012,690.042955441204,0,0,643.2849731445312
2016-10-03,659.3311170533638,690.8142440553635,690.9660427147123,1,0,672.7849731445312
2016-10-10,671.1905638672581,692.5461724922528,693.7923592261435,0,0,687.7249755859375
2016-10-17,677.9491790283556,695.1113866656427,696.7342679351747,0,0,686.9099731445312
2016-10-24,686.1175624603447,698.6858664004923,700.9039731792844,0,0,698.5750122070312
2016-10-31,680.6428476211636,700.4707061358553,701.2250073146233,0,0,665.405029296875
2016-11-07,632.6778252540632,692.3479354300732,690.7822432039244,0,1,625.5250244140625
2016-11-14,614.0784447608992,681.2764969552177,677.1781871453502,0,0,588.1699829101562
2016-11-21,607.3379772409451,669.9729069583208,666.3755819940126,0,0,615.9249877929688
2016-11-28,627.9967989079481,663.8802105659303,660.829649456353,0,0,623.094970703125
2016-12-05,626.4001233156685,658.0473633895153,655.7747279399622,0,0,635.2349853515625
2016-12-12,616.3163088349582,650.8044883644217,648.024306915528,0,0,611.52001953125
2016-12-19,598.1614369644763,640.7643845302023,636.5682166046079,0,0,580.3599853515625
2016-12-26,592.6115107185663,630.7655816218033,627.3276272648791,0,0,602.8350219726562
2017-01-02,596.5285565677792,622.6961319242293,619.2656604470831,0,0,592.9849853515625
2017-01-09,592.0316198976591,614.708960410613,611.339413300336,0,0,589.9299926757812
2017-01-16,590.7558039979018,607.454659454643,604.3271040326076,0,0,589.97998046875
2017-01-23,591.9580545105475,601.3583884719391,598.6736758058245,0,0,591.4199829101562
2017-01-30,598.5379299957523,597.3591326002959,595.6888358640667,0,0,608.8499755859375
2017-02-06,616.3923115570316,597.4336457529683,596.7043570698587,0,0,617.8200073242188
2017-02-13,612.7613440712037,596.8893408588443,596.8882694388014,0,0,624.0499877929688
2017-02-20,627.2447410205872,599.3516565275626,600.4780773678918,1,0,638.1849975585938
2017-02-27,627.5333068658845,601.6746538605667,602.2374235134994,0,0,618.9550170898438
2017-03-06,622.8221153164872,602.8862086583019,603.0136442477979,0,0,613.1749877929688
2017-03-13,617.6984226179604,603.0318730978781,603.3498354885112,0,0,622.2100219726562
2017-03-20,628.3829561209919,605.3353743092994,606.2254184056134,0,0,635.2550048828125
2017-03-27,648.5052178371072,611.3843629327782,613.8575912596151,0,0,668.0650024414062
2017-04-03,656.8980248439432,618.4171926805068,621.451017880545,0,0,661.969970703125
2017-04-10,652.5322540518671,623.7928584726602,625.9368404788161,0,0,643.8250122070312
2017-04-17,640.7641014216855,626.2376033112829,627.4620109892895,0,0,635.3699951171875
2017-04-24,651.80956574075,630.561566290388,632.9145253471746,0,0,669.7750244140625
2017-05-01,666.7770530759551,637.2983968745327,640.3071738219594,0,0,672.64501953125
2017-05-08,677.912007142585,645.3907352416401,648.7726275111232,0,0,682.1400146484375
2017-05-15,661.7425521857945,649.3001998604184,651.4757849361126,0,0,653.405029296875
2017-05-22,660.6214267734392,652.458505536758,654.5859701480127,0,0,664.85498046875
2017-05-29,662.1256986619882,655.4604505961912,657.4273233742799,0,0,664.8599853515625
2017-06-05,668.8108141900029,659.3324547102438,661.0808685550198,0,0,666.75
2017-06-12,671.5221292019351,663.1825635874675,665.0780262494235,0,0,675.9749755859375
2017-06-19,672.1574650526277,666.596285988663,667.7838178226159,0,0,663.9650268554688
2017-06-26,666.7457685828324,668.431211380999,669.7010078725118,0,0,673.6799926757812
2017-07-03,680.9561743915139,672.7172873592774,674.4554238165884,0,0,687.0050048828125
2017-07-10,680.1583945840625,676.2125196933697,677.8105030223919,0,0,681.094970703125
2017-07-17,685.120453242959,680.131213488891,681.4305643555459,0,0,680.7050170898438
2017-07-24,681.5805360697217,682.7475046167721,683.590624976176,0,0,678.0700073242188
2017-07-31,672.4740162801002,683.1189956095888,683.3540879845365,0,0,670.2249755859375
2017-08-07,665.4887400126087,681.9292327506795,681.1811591299365,0,1,654.4299926757812
2017-08-14,664.8876576649957,680.6222441892634,679.9603405195923,0,0,665.3400268554688
2017-08-21,665.0874159449246,679.3776559987568,678.4845227862634,0,0,660.260009765625
2017-08-28,685.4938689526869,682.1579266526234,682.8793488338694,1,0,701.530029296875
2017-09-04,702.2031818060553,687.7587661478372,689.7143747303852,0,0,720.1400146484375
2017-09-11,722.5419345526375,696.5446543840993,699.972829153007,0,0,734.905029296875
2017-09-18,721.3086899675051,703.8861698769987,706.7143872905452,0,0,716.9550170898438
2017-09-25,714.4104523140747,708.8232100244433,711.5471417850841,0,0,721.6500244140625
2017-10-02,728.3610126713196,715.7151932265049,718.7702493629765,0,0,735.280029296875
2017-10-09,734.7626844515046,722.834500069991,725.6943044966483,0,0,734.5399780273438
2017-10-16,728.5558932358841,727.6648505983304,729.7012516361686,0,0,721.6199951171875
2017-10-23,722.4552823570777,730.4872427022098,731.7326957160589,0,0,717.0650024414062
2017-10-30,729.1673174633289,734.047663737376,735.917448984476,0,0,741.344970703125
2017-11-06,755.4403691656244,742.0891776250031,745.6446416091749,0,0,778.5250244140625
2017-11-13,772.929237622363,752.342041429314,755.4884682601106,0,0,769.0349731445312
2017-11-20,763.5818120332274,759.2580007987295,761.2337637859906,0,0,750.2249755859375
2017-11-27,759.2701216385619,764.2026852084157,766.4143381741229,0,0,769.64501953125
2017-12-04,778.8119311653503,772.0769934572727,775.0667362015403,0,0,792.10498046875
