Date,haC,YASIN,YASIN1,Buy,Sell,Close
2024-08-19,51.36750030517578,51.36750030517578,51.36333338419596,0,0,51.31999969482422
2024-08-20,51.42750060558319,51.37926276902363,51.37967005774591,1,0,51.439998626708984
2024-08-21,51.622500002384186,51.427827146142164,51.4443434692895,0,0,51.810001373291016
2024-08-22,51.71187511086464,51.487986779634205,51.50961830478713,0,0,51.83000183105469
2024-08-23,52.0684370547533,51.61055475802037,51.65885111198233,0,0,52.439998626708984
2024-08-26,52.59031291306019,51.82017851959947,51.89341639560338,0,0,52.709999084472656
2024-08-27,52.777967907488346,52.04038567475914,52.12602820179323,0,0,53.0099983215332
2024-08-28,53.14242183044553,52.30387283038063,52.39929339989324,0,0,53.220001220703125
2024-08-29,53.243887391872704,52.55313692329421,52.64873540312853,0,0,53.36000061035156
2024-08-30,53.49569342890754,52.81854582972049,52.92474327989409,0,0,53.77000045776367
2024-09-03,53.96381829539314,53.139786914243814,53.25797449247159,0,0,54.06999969482422
2024-09-04,54.34597121854313,53.49243999667609,53.63478464536488,0,0,54.709999084472656
2024-09-05,54.51258733664872,53.82947855182472,53.944993580231554,0,0,54.27000045776367
2024-09-06,54.07129408317269,54.03257430544101,54.104070734171756,0,0,53.689998626708984
2024-09-09,53.936584121969645,54.17709676103348,54.2451300477296,0,0,54.130001068115234
2024-09-10,54.0673552190201,54.32169188966977,54.3791605592337,0,0,54.08000183105469
2024-09-11,53.40680137450181,54.310930642755295,54.321810882062984,0,0,53.16999816894531
2024-09-12,52.98680225188218,54.21052488792776,54.179032778119954,0,1,52.63999938964844
2024-09-13,52.88121421721917,54.093227781940705,54.05372937358011,0,0,52.959999084472656
2024-09-16,52.12716905071011,53.83451113852665,53.74712539587656,0,0,51.70000076293945
2024-09-17,51.227959949740125,53.42365672505691,53.26809716902968,0,0,50.5
2024-09-18,50.85054282296119,52.98245798062316,52.81127715284251,0,0,50.630001068115234
2024-09-19,50.522771139683414,52.52587337309003,52.339147860542816,0,0,50.22999954223633
2024-09-20,50.30076004055246,52.07812068211916,51.90031481173039,0,0,50.38999938964844
2024-09-23,50.71394032485064,51.76429109199197,51.632262580576565,0,0,51.02000045776367
2024-09-24,50.95822021487741,51.53661585301304,51.44263449706467,0,0,51.189998626708984
2024-09-25,51.15911053182377,51.37724290248123,51.29279728137522,0,0,51.040000915527344
2024-09-26,51.049242012509175,51.21775812201946,51.151784964920054,0,0,51.09000015258789
2024-09-27,51.15587031484071,51.10115770321269,51.041900893477454,0,0,51.04999923706055
2024-09-30,51.002936182620246,50.97188584256741,50.91800943651182,0,0,51.040000915527344
2024-10-01,51.04084375411377,50.86926159092532,50.817437951585994,0,0,50.93000030517578
2024-10-02,50.71323443904572,50.71880053456771,50.65801541382978,0,0,50.59000015258789
2024-10-03,50.22073389545136,50.494277067106765,50.41057091668043,0,0,49.97999954223633
2024-10-04,49.96942866571274,50.25240292703698,50.17512124477442,0,0,50.099998474121094
2024-10-07,49.968293817658044,50.04500816443153,49.969264334565345,0,0,49.91999816894531
2024-10-08,49.83195991904478,49.84213177265757,49.75612785477234,0,0,49.54999923706055
2024-10-09,49.96410510734191,49.69644729686472,49.64237941697131,0,0,50.22999954223633
2024-10-10,50.11924003459747,49.606085516389484,49.53814005212569,0,0,49.68000030517578
2024-10-11,49.82524620939163,49.47664258590322,49.41439457573731,0,0,49.84000015258789
2024-10-14,49.686373052243724,49.34341812452409,49.293305284122226,0,0,49.86000061035156
2024-10-15,49.991936354460485,49.294271630825044,49.25321564228252,0,0,49.900001525878906
