Date,haC,YASIN,YASIN1,Buy,Sell,Close
2024-08-19,871.7825164794922,871.7825164794922,871.1800130208334,0,0,870.2100219726562
2024-08-20,866.4784278869629,870.7427025136983,869.8175280652541,0,0,860.969970703125
2024-08-21,861.0945320129395,868.7734699875479,867.9066156419823,0,0,863.0900268554688
2024-08-22,864.0328826904297,867.6224309012323,866.9630918976356,0,0,865.239990234375
2024-08-23,874.4751987457275,868.6679640679329,868.8611973677712,1,0,882.8400268554688
2024-08-26,881.5108280181885,870.9795835573203,871.6139606088772,0,0,883.1400146484375
2024-08-27,882.8073983192444,873.2749644886628,874.1649503327552,0,0,886.1300048828125
2024-08-28,888.0543282032013,876.3225915847722,877.3833814120578,0,0,888.6599731445312
2024-08-29,890.8265339136124,879.5384373602244,880.887135400485,0,0,894.8699951171875
2024-08-30,896.2629678845406,883.4143659706488,885.0506519138261,0,0,901.8099975585938
2024-09-03,891.2692936956882,885.8152608023519,886.8610768305824,0,0,886.4299926757812
2024-09-04,885.5905851870775,886.7732711192534,887.6830686784974,0,0,886.489990234375
2024-09-05,882.609053350985,886.9848815243295,887.2510814170679,0,0,876.6400146484375
2024-09-06,874.4048322327435,885.5145171387305,885.0750908143817,0,1,866.9199829101562
2024-09-09,877.3261648956686,884.7474788214764,884.4253844287423,0,0,877.9400024414062
2024-09-10,879.1336997421458,884.3861488869572,884.2379435799576,0,0,883.8300170898438
2024-09-11,870.1318408683874,882.2658256040643,882.1008941528421,0,0,877.1199951171875
2024-09-12,880.3281064846087,882.3654794992261,882.5519715656599,1,0,885.1199951171875
2024-09-13,886.2399962354684,883.5840887553886,883.8727339534083,0,0,885.72998046875
2024-09-16,890.3103114569676,885.4254480667021,886.1237113042145,0,0,895.1799926757812
2024-09-17,899.7715617621434,888.8676450672883,890.0890791042004,0,0,904.52001953125
2024-09-18,914.9922669282678,894.8404648813337,896.8261192497117,0,0,922.7100219726562
2024-09-19,929.885379110885,902.9624851580184,905.5940249385608,0,0,934.8699951171875
2024-09-20,927.5574310509146,909.5785417580207,912.0433775542915,0,0,928.7899780273438
2024-09-23,932.9015277965755,916.3498445700803,918.9607275882157,0,0,937.6099853515625
2024-09-24,935.5326292089567,922.7059355201694,925.4129915006966,0,0,941.22998046875
2024-09-25,938.2188197161727,928.6881131395135,931.0005862663387,0,0,936.7999877929688
2024-09-26,944.6422143472221,935.0563761804782,937.2524601876006,0,0,945.02001953125
2024-09-27,945.388905788113,940.6347969685094,942.6063375651659,0,0,945.2100219726562
2024-09-30,944.19789375099,945.1221283071229,947.0637128915082,0,0,949.510009765625
2024-10-01,935.0708363713446,947.08080878501,948.2670516903423,0,0,934.02001953125
2024-10-02,945.1510473818394,950.5727408785754,952.3306636879173,0,0,957.25
2024-10-03,952.1735388369175,954.8113718416469,956.4816360536805,0,0,951.489990234375
2024-10-04,947.8999530457162,957.4854899213185,958.6932859647513,0,0,949.1900024414062
2024-10-07,947.4440446686101,959.5247041807357,960.0513427226962,0,0,940.6699829101562
2024-10-08,949.0135853683627,961.4000953733342,961.7538835885521,0,0,949.0700073242188
2024-10-09,954.1683489280779,963.8337188789122,964.341162504316,0,0,955.9199829101562
2024-10-10,957.0107453563729,966.3046249486559,966.7623611503258,0,0,955.5900268554688
2024-10-11,975.9713112463016,971.9663989787749,973.7057741378379,0,0,990.260009765625
2024-10-14,989.6081825841923,979.3869314470783,981.7138703750497,0,0,991.719970703125
2024-10-15,1001.5087822253236,988.0005233448857,990.9385852691049,0,0,1007.0
