Date,haC,YASIN,YASIN1,Buy,Sell,Close
2024-08-19,109.7599983215332,109.7599983215332,109.73333231608073,0,0,109.5
2024-08-20,109.52156329154968,109.71325549856066,109.71046157137759,0,0,109.9800033569336
2024-08-21,109.52015626430511,109.67190276332109,109.66487742978141,0,0,109.55999755859375
2024-08-22,109.16476458311081,109.56604706136127,109.56346878518822,0,0,109.48999786376953
2024-08-23,110.96738275885582,109.82669783464677,109.94899562124996,1,0,112.37999725341797
2024-08-26,112.57738336920738,110.37201425457599,110.59351899279157,0,0,112.9800033569336
2024-08-27,112.76418992131948,110.88760690918484,111.1559133945641,0,0,113.54000091552734
2024-08-28,113.42419024556875,111.46803417426344,111.73353012008778,0,0,113.48999786376953
2024-08-29,111.97495227120817,111.69026931778971,111.87116730807185,0,0,111.68000030517578
2024-08-30,112.08247807156295,111.90106683714741,112.04770338171092,0,0,112.0199966430664
2024-09-03,112.59905124967918,112.18138384021357,112.36788849691203,0,0,113.3499984741211
2024-09-04,113.72452486190014,112.64159819441471,112.83609328049877,0,0,113.83000183105469
2024-09-05,113.92038554267492,113.07688270906581,113.24527738909327,0,0,113.87000274658203
2024-09-06,114.90081724681659,113.64270936103266,113.89201986560293,0,0,116.12000274658203
2024-09-09,116.38103406209848,114.4199913731635,114.74704069439632,0,0,117.54000091552734
2024-09-10,118.37228553075693,115.48163688997985,115.93349268259225,0,0,119.94000244140625
2024-09-11,118.74494461362337,116.47356171059099,116.96429802891336,0,0,120.13999938964844
2024-09-12,118.95153572233903,117.36846469706632,117.7972334644453,0,0,119.06999969482422
2024-09-13,118.15076852874154,117.97773509961024,118.37030943853652,0,0,118.8499984741211
2024-09-16,119.73069537200627,118.8002127251799,119.19633856053318,0,0,120.25
2024-09-17,119.7387850906357,119.50043105940314,119.83687686226237,0,0,119.54000091552734
2024-09-18,118.71189347038194,119.88816817591645,120.09271848588699,0,0,117.77999877929688
2024-09-19,116.61938472156487,119.79072038767305,119.81954060407529,0,0,115.16999816894531
2024-09-20,115.42938466434441,119.44324031833462,119.38716902506305,0,1,115.33000183105469
2024-09-23,116.154377568674,119.25250709641352,119.22301462268419,0,0,116.86000061035156
2024-09-24,116.86343770668502,119.19827978253045,119.21047685025457,1,0,117.37999725341797
2024-09-25,116.99015786968468,119.15118736534848,119.14095995695322,0,1,116.75
2024-09-26,115.79757942121624,118.85259916860585,118.74568387492484,0,0,114.77999877929688
2024-09-27,116.44128925284446,118.69382691503942,118.61135104358398,0,0,116.61000061035156
2024-09-30,117.43439427356273,118.72808997941631,118.73577011423151,1,0,118.62999725341797
2024-10-01,118.38282151689306,118.92441382833357,118.97366115656288,0,0,119.11000061035156
2024-10-02,116.868911483239,118.78096332050153,118.71814166521284,0,1,115.77999877929688
2024-10-03,114.96141169304735,118.26174934461356,118.07853024237953,0,0,114.29000091552734
2024-10-04,112.36695538876,117.2787723814775,116.90357566210045,0,0,111.4800033569336
2024-10-07,111.37972670255871,116.20568629006956,115.7823886427891,0,0,111.19999694824219
2024-10-08,111.69414968654209,115.31244780450797,114.93838075765598,0,0,112.0999984741211
2024-10-09,111.34582624517229,114.45141439186469,114.10626712965663,0,0,111.47000122070312
2024-10-10,110.79572491686716,113.5825270807481,113.22703861086009,0,0,109.94000244140625
2024-10-11,110.51098849793858,112.76198265399866,112.44738508780222,0,0,110.80999755859375
2024-10-14,111.21424330483171,112.18078567214928,111.96557089318205,0,0,112.02999877929688
2024-10-15,113.53986920128557,112.13091973068084,112.06324664440479,0,0,114.30000305175781
